matrix,row,col
S,8404,13094
I,J,V
4698.0,1293.0,3.0
4748.0,1293.0,123.0
4789.0,1293.0,9.0
4999.0,1293.0,8.0
5211.0,1293.0,6.0
5390.0,1293.0,4.0
5471.0,1293.0,11.0
2035.0,1294.0,86.0
2078.0,1294.0,3.0
2196.0,1294.0,1.0
2204.0,1294.0,1.0
2208.0,1294.0,13.0
2213.0,1294.0,-86.0
2709.0,1294.0,1.0
3376.0,1294.0,9.0
3381.0,1294.0,3.0
3401.0,1294.0,3.0
3521.0,1294.0,100.0
3529.0,1294.0,-172.0
3685.0,1294.0,1.0
3787.0,1294.0,8.0
4019.0,1294.0,10.0
4149.0,1294.0,7.0
4238.0,1294.0,5.0
4258.0,1294.0,-1.0
4700.0,1294.0,3.0
4751.0,1294.0,86.0
4791.0,1294.0,5.0
5001.0,1294.0,3.0
5213.0,1294.0,1.0
5392.0,1294.0,4.0
5473.0,1294.0,6.0
2032.0,1295.0,82.0
2076.0,1295.0,5.0
2163.0,1295.0,-1.0
2194.0,1295.0,4.0
2202.0,1295.0,1.0
2206.0,1295.0,4.0
2210.0,1295.0,-82.0
3374.0,1295.0,8.0
3379.0,1295.0,3.0
3399.0,1295.0,3.0
3518.0,1295.0,81.0
3526.0,1295.0,-164.0
3785.0,1295.0,4.0
4017.0,1295.0,12.0
4147.0,1295.0,9.0
4236.0,1295.0,2.0
4698.0,1295.0,4.0
4748.0,1295.0,82.0
4789.0,1295.0,4.0
4999.0,1295.0,9.0
5211.0,1295.0,3.0
5368.0,1295.0,1.0
5471.0,1295.0,7.0
2032.0,1296.0,100.0
2076.0,1296.0,7.0
2165.0,1296.0,-1.0
2194.0,1296.0,2.0
2202.0,1296.0,1.0
2206.0,1296.0,4.0
2210.0,1296.0,-100.0
3374.0,1296.0,8.0
3379.0,1296.0,8.0
3399.0,1296.0,5.0
3518.0,1296.0,104.0
3526.0,1296.0,-200.0
3785.0,1296.0,1.0
4017.0,1296.0,15.0
4147.0,1296.0,6.0
4236.0,1296.0,3.0
4698.0,1296.0,4.0
4748.0,1296.0,100.0
4789.0,1296.0,5.0
4999.0,1296.0,9.0
5211.0,1296.0,10.0
5368.0,1296.0,1.0
5390.0,1296.0,5.0
5471.0,1296.0,7.0
2032.0,1297.0,98.0
2076.0,1297.0,15.0
2167.0,1297.0,-1.0
2194.0,1297.0,4.0
2206.0,1297.0,7.0
2210.0,1297.0,-98.0
3374.0,1297.0,5.0
3379.0,1297.0,6.0
3399.0,1297.0,3.0
3518.0,1297.0,100.0
3526.0,1297.0,-196.0
3683.0,1297.0,1.0
4017.0,1297.0,11.0
4147.0,1297.0,6.0
4236.0,1297.0,3.0
4698.0,1297.0,4.0
4748.0,1297.0,98.0
4789.0,1297.0,3.0
4999.0,1297.0,12.0
5211.0,1297.0,5.0
5368.0,1297.0,3.0
5390.0,1297.0,2.0
5471.0,1297.0,9.0
2032.0,1298.0,2673.0
2076.0,1298.0,134.0
2194.0,1298.0,134.0
2202.0,1298.0,138.0
2206.0,1298.0,176.0
2210.0,1298.0,-2673.0
2707.0,1298.0,48.0
3137.0,1298.0,-1.0
3374.0,1298.0,186.0
3379.0,1298.0,110.0
3399.0,1298.0,262.0
3518.0,1298.0,2747.0
3526.0,1298.0,-5346.0
3683.0,1298.0,62.0
3785.0,1298.0,104.0
4017.0,1298.0,166.0
4147.0,1298.0,154.0
4236.0,1298.0,48.0
4698.0,1298.0,98.0
4748.0,1298.0,2673.0
4789.0,1298.0,114.0
4999.0,1298.0,278.0
5211.0,1298.0,182.0
5368.0,1298.0,60.0
5390.0,1298.0,98.0
5471.0,1298.0,122.0
2034.0,1299.0,2673.0
2077.0,1299.0,134.0
2195.0,1299.0,134.0
2203.0,1299.0,138.0
2207.0,1299.0,176.0
2212.0,1299.0,-2673.0
2708.0,1299.0,48.0
3138.0,1299.0,-1.0
3375.0,1299.0,186.0
3380.0,1299.0,110.0
3400.0,1299.0,262.0
3520.0,1299.0,2747.0
3528.0,1299.0,-5346.0
3684.0,1299.0,62.0
3786.0,1299.0,104.0
4018.0,1299.0,166.0
4148.0,1299.0,154.0
4237.0,1299.0,48.0
4699.0,1299.0,98.0
4750.0,1299.0,2673.0
4790.0,1299.0,114.0
5000.0,1299.0,278.0
5212.0,1299.0,182.0
5369.0,1299.0,60.0
5391.0,1299.0,98.0
5472.0,1299.0,122.0
2032.0,1300.0,405.0
2076.0,1300.0,30.0
2194.0,1300.0,9.0
2202.0,1300.0,21.0
2206.0,1300.0,25.0
2210.0,1300.0,-405.0
2707.0,1300.0,12.0
3374.0,1300.0,25.0
3379.0,1300.0,17.0
3399.0,1300.0,31.0
3518.0,1300.0,411.0
3526.0,1300.0,-810.0
3544.0,1300.0,-1.0
3683.0,1300.0,13.0
3785.0,1300.0,18.0
4017.0,1300.0,31.0
4147.0,1300.0,35.0
4236.0,1300.0,5.0
4698.0,1300.0,8.0
4748.0,1300.0,405.0
4789.0,1300.0,21.0
4999.0,1300.0,18.0
5211.0,1300.0,22.0
5368.0,1300.0,8.0
5390.0,1300.0,21.0
5471.0,1300.0,36.0
2034.0,1301.0,405.0
2077.0,1301.0,30.0
2195.0,1301.0,9.0
2203.0,1301.0,21.0
2207.0,1301.0,25.0
2212.0,1301.0,-405.0
2708.0,1301.0,12.0
3375.0,1301.0,25.0
3380.0,1301.0,17.0
3400.0,1301.0,31.0
3520.0,1301.0,411.0
3528.0,1301.0,-810.0
3545.0,1301.0,-1.0
3684.0,1301.0,13.0
3786.0,1301.0,18.0
4018.0,1301.0,31.0
4148.0,1301.0,35.0
4237.0,1301.0,5.0
4699.0,1301.0,8.0
4750.0,1301.0,405.0
4790.0,1301.0,21.0
5000.0,1301.0,18.0
5212.0,1301.0,22.0
5369.0,1301.0,8.0
5391.0,1301.0,21.0
5472.0,1301.0,36.0
2032.0,1302.0,809.0
2076.0,1302.0,37.0
2194.0,1302.0,42.0
2202.0,1302.0,40.0
2206.0,1302.0,36.0
2210.0,1302.0,-809.0
2707.0,1302.0,48.0
3374.0,1302.0,56.0
3379.0,1302.0,31.0
3399.0,1302.0,62.0
3518.0,1302.0,810.0
3526.0,1302.0,-1618.0
3683.0,1302.0,24.0
3785.0,1302.0,22.0
4017.0,1302.0,48.0
4147.0,1302.0,49.0
4236.0,1302.0,11.0
4698.0,1302.0,21.0
4748.0,1302.0,809.0
4757.0,1302.0,-1.0
4789.0,1302.0,69.0
4999.0,1302.0,56.0
5211.0,1302.0,61.0
5368.0,1302.0,19.0
5390.0,1302.0,30.0
5471.0,1302.0,48.0
2034.0,1303.0,809.0
2077.0,1303.0,37.0
2195.0,1303.0,42.0
2203.0,1303.0,40.0
2207.0,1303.0,36.0
2212.0,1303.0,-809.0
2708.0,1303.0,48.0
3375.0,1303.0,56.0
3380.0,1303.0,31.0
3400.0,1303.0,62.0
3520.0,1303.0,810.0
3528.0,1303.0,-1618.0
3684.0,1303.0,24.0
3786.0,1303.0,22.0
4018.0,1303.0,48.0
4148.0,1303.0,49.0
4237.0,1303.0,11.0
4699.0,1303.0,21.0
4750.0,1303.0,809.0
4758.0,1303.0,-1.0
4790.0,1303.0,69.0
5000.0,1303.0,56.0
5212.0,1303.0,61.0
5369.0,1303.0,19.0
5391.0,1303.0,30.0
5472.0,1303.0,48.0
2032.0,1304.0,621.0
2076.0,1304.0,42.0
2194.0,1304.0,44.0
2202.0,1304.0,25.0
2206.0,1304.0,35.0
2210.0,1304.0,-621.0
2707.0,1304.0,26.0
3374.0,1304.0,51.0
3379.0,1304.0,26.0
3399.0,1304.0,49.0
3518.0,1304.0,634.0
3526.0,1304.0,-1242.0
3683.0,1304.0,13.0
3785.0,1304.0,22.0
4017.0,1304.0,51.0
4147.0,1304.0,29.0
4236.0,1304.0,9.0
4698.0,1304.0,21.0
4748.0,1304.0,621.0
4789.0,1304.0,33.0
4857.0,1304.0,-1.0
4999.0,1304.0,38.0
5211.0,1304.0,36.0
5368.0,1304.0,14.0
5390.0,1304.0,21.0
5471.0,1304.0,37.0
2034.0,1305.0,621.0
2077.0,1305.0,42.0
2195.0,1305.0,44.0
2203.0,1305.0,25.0
2207.0,1305.0,35.0
2212.0,1305.0,-621.0
2708.0,1305.0,26.0
3375.0,1305.0,51.0
3380.0,1305.0,26.0
3400.0,1305.0,49.0
3520.0,1305.0,634.0
3528.0,1305.0,-1242.0
3684.0,1305.0,13.0
3786.0,1305.0,22.0
4018.0,1305.0,51.0
4148.0,1305.0,29.0
4237.0,1305.0,9.0
4699.0,1305.0,21.0
4750.0,1305.0,621.0
4790.0,1305.0,33.0
4858.0,1305.0,-1.0
5000.0,1305.0,38.0
5212.0,1305.0,36.0
5369.0,1305.0,14.0
5391.0,1305.0,21.0
5472.0,1305.0,37.0
376.0,1306.0,-1.0
2032.0,1306.0,697.0
2076.0,1306.0,61.0
2194.0,1306.0,27.0
2202.0,1306.0,34.0
2206.0,1306.0,45.0
2210.0,1306.0,-697.0
2707.0,1306.0,40.0
3374.0,1306.0,42.0
3379.0,1306.0,17.0
3399.0,1306.0,52.0
3518.0,1306.0,699.0
3526.0,1306.0,-1394.0
3683.0,1306.0,19.0
3785.0,1306.0,15.0
4017.0,1306.0,65.0
4147.0,1306.0,58.0
4236.0,1306.0,10.0
4698.0,1306.0,28.0
4748.0,1306.0,697.0
4789.0,1306.0,32.0
4999.0,1306.0,41.0
5211.0,1306.0,30.0
5368.0,1306.0,8.0
5390.0,1306.0,26.0
5471.0,1306.0,48.0
377.0,1307.0,-1.0
2034.0,1307.0,697.0
2077.0,1307.0,61.0
2195.0,1307.0,27.0
2203.0,1307.0,34.0
2207.0,1307.0,45.0
2212.0,1307.0,-697.0
2708.0,1307.0,40.0
3375.0,1307.0,42.0
3380.0,1307.0,17.0
3400.0,1307.0,52.0
3520.0,1307.0,699.0
3528.0,1307.0,-1394.0
3684.0,1307.0,19.0
3786.0,1307.0,15.0
4018.0,1307.0,65.0
4148.0,1307.0,58.0
4237.0,1307.0,10.0
4699.0,1307.0,28.0
4750.0,1307.0,697.0
4790.0,1307.0,32.0
5000.0,1307.0,41.0
5212.0,1307.0,30.0
5369.0,1307.0,8.0
5391.0,1307.0,26.0
5472.0,1307.0,48.0
2032.0,1308.0,316.0
2076.0,1308.0,39.0
2175.0,1308.0,-1.0
2194.0,1308.0,34.0
2202.0,1308.0,1.0
2206.0,1308.0,11.0
2210.0,1308.0,-316.0
2707.0,1308.0,2.0
3374.0,1308.0,40.0
3379.0,1308.0,32.0
3399.0,1308.0,18.0
3518.0,1308.0,320.0
3526.0,1308.0,-632.0
3683.0,1308.0,2.0
3785.0,1308.0,2.0
4017.0,1308.0,41.0
4147.0,1308.0,13.0
4236.0,1308.0,8.0
4698.0,1308.0,4.0
4748.0,1308.0,316.0
4789.0,1308.0,8.0
4999.0,1308.0,14.0
5211.0,1308.0,12.0
5368.0,1308.0,8.0
5390.0,1308.0,4.0
5471.0,1308.0,24.0
2034.0,1309.0,316.0
2077.0,1309.0,39.0
2176.0,1309.0,-1.0
2195.0,1309.0,34.0
2203.0,1309.0,1.0
2207.0,1309.0,11.0
2212.0,1309.0,-316.0
2708.0,1309.0,2.0
3375.0,1309.0,40.0
3380.0,1309.0,32.0
3400.0,1309.0,18.0
3520.0,1309.0,320.0
3528.0,1309.0,-632.0
3684.0,1309.0,2.0
3786.0,1309.0,2.0
4018.0,1309.0,41.0
4148.0,1309.0,13.0
4237.0,1309.0,8.0
4699.0,1309.0,4.0
4750.0,1309.0,316.0
4790.0,1309.0,8.0
5000.0,1309.0,14.0
5212.0,1309.0,12.0
5369.0,1309.0,8.0
5391.0,1309.0,4.0
5472.0,1309.0,24.0
2032.0,1310.0,266.0
2076.0,1310.0,23.0
2155.0,1310.0,-1.0
2194.0,1310.0,17.0
2202.0,1310.0,5.0
2206.0,1310.0,16.0
2210.0,1310.0,-266.0
3374.0,1310.0,30.0
3379.0,1310.0,19.0
3399.0,1310.0,11.0
3518.0,1310.0,273.0
3526.0,1310.0,-532.0
3683.0,1310.0,6.0
4017.0,1310.0,41.0
4147.0,1310.0,22.0
4236.0,1310.0,4.0
4698.0,1310.0,8.0
4748.0,1310.0,266.0
4789.0,1310.0,10.0
4999.0,1310.0,16.0
5211.0,1310.0,12.0
5368.0,1310.0,5.0
5390.0,1310.0,7.0
5471.0,1310.0,15.0
2034.0,1311.0,266.0
2077.0,1311.0,23.0
2156.0,1311.0,-1.0
2195.0,1311.0,17.0
2203.0,1311.0,5.0
2207.0,1311.0,16.0
2212.0,1311.0,-266.0
3375.0,1311.0,30.0
3380.0,1311.0,19.0
3400.0,1311.0,11.0
3520.0,1311.0,273.0
3528.0,1311.0,-532.0
3684.0,1311.0,6.0
4018.0,1311.0,41.0
4148.0,1311.0,22.0
4237.0,1311.0,4.0
4699.0,1311.0,8.0
4750.0,1311.0,266.0
4790.0,1311.0,10.0
5000.0,1311.0,16.0
5212.0,1311.0,12.0
5369.0,1311.0,5.0
5391.0,1311.0,7.0
5472.0,1311.0,15.0
2034.0,1312.0,284.0
2077.0,1312.0,21.0
2195.0,1312.0,20.0
2203.0,1312.0,11.0
2207.0,1312.0,10.0
2212.0,1312.0,-284.0
2708.0,1312.0,5.0
3375.0,1312.0,22.0
3380.0,1312.0,17.0
3400.0,1312.0,21.0
3520.0,1312.0,277.0
3528.0,1312.0,-568.0
3684.0,1312.0,6.0
3786.0,1312.0,10.0
4018.0,1312.0,31.0
4148.0,1312.0,19.0
4237.0,1312.0,12.0
4699.0,1312.0,6.0
4750.0,1312.0,284.0
4790.0,1312.0,12.0
5000.0,1312.0,20.0
5082.0,1312.0,-1.0
5212.0,1312.0,12.0
5369.0,1312.0,5.0
5391.0,1312.0,4.0
5472.0,1312.0,21.0
2034.0,1313.0,192.0
2077.0,1313.0,10.0
2195.0,1313.0,4.0
2203.0,1313.0,3.0
2207.0,1313.0,9.0
2212.0,1313.0,-192.0
2708.0,1313.0,8.0
3375.0,1313.0,11.0
3380.0,1313.0,4.0
3400.0,1313.0,13.0
3450.0,1313.0,-1.0
3520.0,1313.0,197.0
3528.0,1313.0,-384.0
3684.0,1313.0,3.0
3786.0,1313.0,12.0
4018.0,1313.0,28.0
4148.0,1313.0,11.0
4237.0,1313.0,4.0
4699.0,1313.0,5.0
4750.0,1313.0,192.0
4790.0,1313.0,19.0
5000.0,1313.0,20.0
5212.0,1313.0,10.0
5369.0,1313.0,3.0
5391.0,1313.0,4.0
5472.0,1313.0,12.0
2034.0,1314.0,324.0
2077.0,1314.0,38.0
2173.0,1314.0,-1.0
2195.0,1314.0,23.0
2203.0,1314.0,5.0
2207.0,1314.0,14.0
2212.0,1314.0,-324.0
2708.0,1314.0,6.0
3375.0,1314.0,15.0
3380.0,1314.0,7.0
3400.0,1314.0,28.0
3520.0,1314.0,316.0
3528.0,1314.0,-648.0
3684.0,1314.0,10.0
3786.0,1314.0,6.0
4018.0,1314.0,37.0
4148.0,1314.0,14.0
4237.0,1314.0,14.0
4699.0,1314.0,10.0
4750.0,1314.0,324.0
4790.0,1314.0,26.0
5000.0,1314.0,25.0
5212.0,1314.0,10.0
5369.0,1314.0,3.0
5391.0,1314.0,14.0
5472.0,1314.0,20.0
2032.0,1315.0,349.0
2076.0,1315.0,22.0
2194.0,1315.0,12.0
2202.0,1315.0,12.0
2206.0,1315.0,26.0
2210.0,1315.0,-349.0
2707.0,1315.0,6.0
3374.0,1315.0,15.0
3379.0,1315.0,14.0
3399.0,1315.0,18.0
3416.0,1315.0,-1.0
3518.0,1315.0,360.0
3526.0,1315.0,-698.0
3683.0,1315.0,9.0
3785.0,1315.0,12.0
4017.0,1315.0,39.0
4147.0,1315.0,18.0
4236.0,1315.0,8.0
4698.0,1315.0,20.0
4748.0,1315.0,349.0
4789.0,1315.0,15.0
4999.0,1315.0,31.0
5211.0,1315.0,25.0
5368.0,1315.0,7.0
5390.0,1315.0,13.0
5471.0,1315.0,28.0
2034.0,1316.0,467.0
2077.0,1316.0,31.0
2195.0,1316.0,19.0
2203.0,1316.0,19.0
2207.0,1316.0,27.0
2212.0,1316.0,-467.0
2708.0,1316.0,19.0
3375.0,1316.0,34.0
3380.0,1316.0,16.0
3400.0,1316.0,28.0
3520.0,1316.0,476.0
3528.0,1316.0,-934.0
3684.0,1316.0,13.0
3786.0,1316.0,29.0
4018.0,1316.0,47.0
4148.0,1316.0,33.0
4237.0,1316.0,15.0
4699.0,1316.0,22.0
4750.0,1316.0,467.0
4765.0,1316.0,-1.0
4790.0,1316.0,20.0
5000.0,1316.0,37.0
5212.0,1316.0,18.0
5391.0,1316.0,14.0
5472.0,1316.0,27.0
2034.0,1317.0,4562.0
2077.0,1317.0,276.0
2162.0,1317.0,-1.0
2195.0,1317.0,150.0
2203.0,1317.0,245.0
2207.0,1317.0,234.0
2212.0,1317.0,-4562.0
2708.0,1317.0,24.0
3375.0,1317.0,297.0
3380.0,1317.0,231.0
3400.0,1317.0,207.0
3520.0,1317.0,4587.0
3528.0,1317.0,-9124.0
3684.0,1317.0,114.0
3786.0,1317.0,287.0
4018.0,1317.0,536.0
4148.0,1317.0,356.0
4237.0,1317.0,79.0
4699.0,1317.0,224.0
4750.0,1317.0,4562.0
4790.0,1317.0,171.0
5000.0,1317.0,393.0
5212.0,1317.0,299.0
5369.0,1317.0,37.0
5391.0,1317.0,153.0
5472.0,1317.0,250.0
2034.0,1318.0,474.0
2077.0,1318.0,34.0
2195.0,1318.0,22.0
2203.0,1318.0,20.0
2207.0,1318.0,22.0
2212.0,1318.0,-474.0
2708.0,1318.0,10.0
3375.0,1318.0,31.0
3380.0,1318.0,13.0
3400.0,1318.0,32.0
3520.0,1318.0,470.0
3528.0,1318.0,-948.0
3684.0,1318.0,16.0
3786.0,1318.0,25.0
4018.0,1318.0,38.0
4132.0,1318.0,-1.0
4148.0,1318.0,35.0
4237.0,1318.0,7.0
4699.0,1318.0,21.0
4750.0,1318.0,474.0
4790.0,1318.0,20.0
5000.0,1318.0,43.0
5212.0,1318.0,25.0
5369.0,1318.0,9.0
5391.0,1318.0,17.0
5472.0,1318.0,35.0
2032.0,1319.0,104.0
2076.0,1319.0,8.0
2202.0,1319.0,3.0
2206.0,1319.0,7.0
2210.0,1319.0,-104.0
2707.0,1319.0,5.0
3374.0,1319.0,10.0
3379.0,1319.0,5.0
3399.0,1319.0,5.0
3518.0,1319.0,109.0
3526.0,1319.0,-208.0
3683.0,1319.0,1.0
3785.0,1319.0,4.0
4017.0,1319.0,6.0
4147.0,1319.0,12.0
4236.0,1319.0,3.0
4698.0,1319.0,9.0
4748.0,1319.0,104.0
4789.0,1319.0,3.0
4999.0,1319.0,7.0
5204.0,1319.0,-1.0
5211.0,1319.0,4.0
5368.0,1319.0,1.0
5390.0,1319.0,1.0
5471.0,1319.0,11.0
2032.0,1320.0,165.0
2076.0,1320.0,11.0
2194.0,1320.0,9.0
2202.0,1320.0,4.0
2206.0,1320.0,12.0
2210.0,1320.0,-165.0
2707.0,1320.0,3.0
3374.0,1320.0,6.0
3379.0,1320.0,10.0
3399.0,1320.0,10.0
3518.0,1320.0,163.0
3526.0,1320.0,-330.0
3683.0,1320.0,3.0
3785.0,1320.0,9.0
4017.0,1320.0,15.0
4147.0,1320.0,11.0
4236.0,1320.0,4.0
4260.0,1320.0,-1.0
4698.0,1320.0,6.0
4748.0,1320.0,165.0
4789.0,1320.0,12.0
4999.0,1320.0,8.0
5211.0,1320.0,12.0
5368.0,1320.0,2.0
5390.0,1320.0,2.0
5471.0,1320.0,17.0
2308.0,1321.0,1.0
2641.0,1321.0,-1.0
3533.0,1321.0,-1.0
1469.0,1322.0,-1.0
3518.0,1322.0,1.0
3526.0,1322.0,-1.0
4889.0,1322.0,1.0
5118.0,1322.0,1.0
1467.0,1323.0,-1.0
1469.0,1323.0,1.0
2072.0,1323.0,-1.0
3374.0,1323.0,1.0
3518.0,1323.0,-1.0
1470.0,1324.0,-1.0
3521.0,1324.0,1.0
3529.0,1324.0,-1.0
4890.0,1324.0,1.0
5119.0,1324.0,1.0
1750.0,1325.0,1.0
4962.0,1325.0,1.0
4971.0,1325.0,-1.0
5184.0,1325.0,-1.0
2122.0,1326.0,1.0
3526.0,1326.0,-1.0
4619.0,1326.0,-1.0
4748.0,1326.0,1.0
2030.0,1327.0,1.0
3526.0,1327.0,-1.0
4622.0,1327.0,-1.0
4748.0,1327.0,1.0
2003.0,1328.0,1.0
3518.0,1328.0,-2.0
3526.0,1328.0,3.0
4371.0,1328.0,4.0
4378.0,1328.0,-4.0
4619.0,1328.0,1.0
4622.0,1328.0,-1.0
2886.0,1329.0,-1.0
3518.0,1329.0,-1.0
4962.0,1329.0,-1.0
4971.0,1329.0,1.0
4977.0,1329.0,1.0
3518.0,1330.0,2.0
3526.0,1330.0,-1.0
3541.0,1330.0,1.0
3543.0,1330.0,-1.0
5109.0,1330.0,1.0
2002.0,1331.0,1.0
4962.0,1331.0,1.0
4971.0,1331.0,-1.0
2645.0,1332.0,-1.0
3320.0,1332.0,1.0
3506.0,1332.0,-1.0
3797.0,1332.0,-1.0
3799.0,1332.0,1.0
4751.0,1332.0,1.0
2035.0,1333.0,-1.0
2213.0,1333.0,1.0
2645.0,1333.0,1.0
3797.0,1333.0,1.0
3799.0,1333.0,-1.0
4751.0,1333.0,-1.0
158.0,1334.0,-1.0
3529.0,1334.0,1.0
3799.0,1334.0,1.0
158.0,1335.0,-1.0
3529.0,1335.0,1.0
4227.0,1335.0,1.0
158.0,1336.0,-1.0
1994.0,1336.0,1.0
4890.0,1336.0,1.0
2035.0,1337.0,-1.0
2213.0,1337.0,1.0
2645.0,1337.0,1.0
4226.0,1337.0,1.0
4227.0,1337.0,-1.0
4751.0,1337.0,-1.0
2645.0,1338.0,-1.0
3320.0,1338.0,1.0
3506.0,1338.0,-1.0
4226.0,1338.0,-1.0
4227.0,1338.0,1.0
4751.0,1338.0,1.0
1994.0,1339.0,1.0
3529.0,1339.0,-1.0
4227.0,1339.0,-1.0
4890.0,1339.0,1.0
2072.0,1340.0,1.0
2636.0,1340.0,1.0
3782.0,1340.0,-1.0
4371.0,1340.0,-1.0
4378.0,1340.0,1.0
1977.0,1341.0,-1.0
1981.0,1341.0,1.0
5103.0,1341.0,1.0
5107.0,1341.0,-1.0
2073.0,1342.0,1.0
2638.0,1342.0,1.0
3783.0,1342.0,-1.0
4361.0,1342.0,-1.0
4367.0,1342.0,1.0
2073.0,1343.0,1.0
2638.0,1343.0,1.0
3783.0,1343.0,-1.0
4373.0,1343.0,-1.0
4380.0,1343.0,1.0
2072.0,1344.0,1.0
2636.0,1344.0,1.0
3518.0,1344.0,-1.0
4575.0,1344.0,-1.0
2073.0,1345.0,1.0
2638.0,1345.0,1.0
3521.0,1345.0,-1.0
4576.0,1345.0,-1.0
2074.0,1346.0,1.0
2639.0,1346.0,1.0
3523.0,1346.0,-1.0
4577.0,1346.0,-1.0
3518.0,1347.0,-1.0
4167.0,1347.0,1.0
4360.0,1347.0,1.0
4366.0,1347.0,-1.0
4508.0,1347.0,-1.0
3521.0,1348.0,-1.0
4168.0,1348.0,1.0
4361.0,1348.0,1.0
4367.0,1348.0,-1.0
4509.0,1348.0,-1.0
1994.0,1349.0,1.0
2613.0,1349.0,-1.0
2645.0,1349.0,-1.0
3521.0,1349.0,-1.0
3529.0,1349.0,1.0
4509.0,1349.0,1.0
2645.0,1350.0,-1.0
3320.0,1350.0,1.0
3506.0,1350.0,-1.0
4751.0,1350.0,1.0
5103.0,1350.0,-1.0
5107.0,1350.0,1.0
1992.0,1351.0,1.0
2032.0,1351.0,1.0
2210.0,1351.0,-1.0
2612.0,1351.0,-1.0
2642.0,1351.0,-1.0
4508.0,1351.0,1.0
4748.0,1351.0,1.0
2035.0,1352.0,-1.0
2213.0,1352.0,1.0
2645.0,1352.0,1.0
4751.0,1352.0,-1.0
5103.0,1352.0,1.0
5107.0,1352.0,-1.0
1253.0,1353.0,1.0
2073.0,1353.0,-1.0
2638.0,1353.0,1.0
3521.0,1353.0,-1.0
5195.0,1353.0,-1.0
3197.0,1354.0,-1.0
3526.0,1354.0,-1.0
4167.0,1354.0,1.0
3198.0,1355.0,-1.0
3529.0,1355.0,-1.0
4168.0,1355.0,1.0
2612.0,1356.0,-1.0
3782.0,1356.0,1.0
2613.0,1357.0,-1.0
3783.0,1357.0,1.0
2591.0,1358.0,-1.0
2613.0,1358.0,1.0
3529.0,1358.0,-1.0
3391.0,1359.0,1.0
3518.0,1359.0,-1.0
3729.0,1359.0,-1.0
4371.0,1359.0,1.0
4378.0,1359.0,-1.0
3518.0,1360.0,-1.0
3782.0,1360.0,1.0
4371.0,1360.0,1.0
4378.0,1360.0,-1.0
4575.0,1360.0,-1.0
3521.0,1361.0,-1.0
3783.0,1361.0,1.0
4373.0,1361.0,1.0
4380.0,1361.0,-1.0
4576.0,1361.0,-1.0
3523.0,1362.0,-1.0
3784.0,1362.0,1.0
4375.0,1362.0,1.0
4382.0,1362.0,-1.0
4577.0,1362.0,-1.0
3521.0,1363.0,-1.0
3783.0,1363.0,1.0
4361.0,1363.0,1.0
4367.0,1363.0,-1.0
4576.0,1363.0,-1.0
2591.0,1364.0,-1.0
3529.0,1364.0,-1.0
3783.0,1364.0,1.0
3198.0,1365.0,-1.0
5103.0,1365.0,1.0
5394.0,1365.0,-1.0
5395.0,1365.0,1.0
1972.0,1366.0,1.0
2613.0,1366.0,-1.0
4509.0,1366.0,1.0
2073.0,1367.0,-1.0
2638.0,1367.0,1.0
2645.0,1367.0,-1.0
4361.0,1367.0,-1.0
4367.0,1367.0,1.0
5107.0,1367.0,1.0
2073.0,1368.0,-1.0
2638.0,1368.0,1.0
3521.0,1368.0,-1.0
4090.0,1368.0,-1.0
5080.0,1368.0,1.0
1253.0,1369.0,-1.0
4090.0,1369.0,-1.0
5080.0,1369.0,1.0
5195.0,1369.0,1.0
2645.0,1370.0,-1.0
2877.0,1370.0,1.0
5080.0,1370.0,-1.0
5107.0,1370.0,1.0
3439.0,1371.0,-1.0
3523.0,1371.0,1.0
3531.0,1371.0,-1.0
3538.0,1371.0,1.0
4501.0,1371.0,-1.0
4573.0,1371.0,1.0
3421.0,1372.0,-1.0
3439.0,1372.0,1.0
3538.0,1372.0,1.0
4501.0,1372.0,-1.0
3102.0,1373.0,1.0
3107.0,1373.0,-1.0
3198.0,1373.0,-1.0
5103.0,1373.0,1.0
2032.0,1374.0,1.0
2210.0,1374.0,-1.0
2997.0,1374.0,-1.0
2998.0,1374.0,1.0
3518.0,1374.0,1.0
2848.0,1375.0,1.0
2998.0,1375.0,-1.0
3417.0,1375.0,1.0
2636.0,1376.0,1.0
3417.0,1376.0,1.0
3518.0,1376.0,-1.0
3729.0,1376.0,-1.0
3417.0,1377.0,-1.0
3419.0,1377.0,1.0
3518.0,1377.0,2.0
3526.0,1377.0,-1.0
4360.0,1377.0,-1.0
4366.0,1377.0,1.0
2638.0,1378.0,1.0
3418.0,1378.0,1.0
3521.0,1378.0,-1.0
3730.0,1378.0,-1.0
3418.0,1379.0,-1.0
3420.0,1379.0,1.0
3521.0,1379.0,2.0
3529.0,1379.0,-1.0
4361.0,1379.0,-1.0
4367.0,1379.0,1.0
3420.0,1380.0,1.0
3438.0,1380.0,-1.0
3521.0,1380.0,-1.0
4373.0,1380.0,1.0
4380.0,1380.0,-1.0
3437.0,1381.0,-1.0
3518.0,1381.0,2.0
3526.0,1381.0,-1.0
4360.0,1381.0,-1.0
4366.0,1381.0,1.0
4571.0,1381.0,1.0
1117.0,1382.0,1.0
2032.0,1382.0,1.0
2210.0,1382.0,-1.0
3391.0,1382.0,-1.0
3518.0,1382.0,1.0
3391.0,1383.0,1.0
3518.0,1383.0,-1.0
3729.0,1383.0,-1.0
4360.0,1383.0,1.0
